GDALT,NE,DNE,TR,DTR,UT1_UNIX,AZM,ELM,TIME,COR_NE
239.22,2.68026e+11,7.18567e+09,2.4151,0.0977,1.50468e+09,359.45,30,2017-09-06 07:39:57.600,9.15336e+11
258.03,2.50635e+11,7.3067e+09,2.239,0.0992,1.50468e+09,359.45,30,2017-09-06 07:39:57.600,8.11807e+11
276.72,2.40108e+11,7.4827e+09,2.2984,0.108,1.50468e+09,359.45,30,2017-09-06 07:39:57.600,7.91972e+11
295.9,2.51904e+11,7.52372e+09,2.6318,0.1186,1.50468e+09,359.45,30,2017-09-06 07:39:57.600,9.14865e+11
316.89,1.95097e+11,6.8214e+09,2.1193,0.1133,1.50468e+09,359.45,30,2017-09-06 07:39:57.600,6.08566e+11
337.89,1.90367e+11,7.39525e+09,2.4596,0.1449,1.50468e+09,359.45,30,2017-09-06 07:39:57.600,6.58594e+11
359.2,1.60918e+11,7.14338e+09,2.3503,0.1573,1.50468e+09,359.45,30,2017-09-06 07:39:57.600,5.39124e+11
382.38,1.51477e+11,7.31488e+09,2.5086,0.1785,1.50468e+09,359.45,30,2017-09-06 07:39:57.600,5.31472e+11
407.77,1.37798e+11,6.7175e+09,2.3353,0.1719,1.50468e+09,359.45,30,2017-09-06 07:39:57.600,4.59598e+11
433.03,9.94466e+10,7.4281e+09,2.0357,0.2377,1.50468e+09,359.45,30,2017-09-06 07:39:57.600,3.0189e+11
458.79,1.06881e+11,7.44397e+09,2.3263,0.2486,1.50468e+09,359.45,30,2017-09-06 07:39:57.600,3.55518e+11
486.79,7.59418e+10,8.03905e+09,1.9636,0.3257,1.50468e+09,359.45,30,2017-09-06 07:39:57.600,2.25061e+11
514.83,6.79655e+10,9.33406e+09,1.554,0.3551,1.50468e+09,359.45,30,2017-09-06 07:39:57.600,1.73584e+11
545.2,4.82151e+10,8.90354e+09,1.458,0.4618,1.50468e+09,359.45,30,2017-09-06 07:39:57.600,1.18513e+11
575.52,3.16757e+10,1.02269e+10,0.1479,0.3528,1.50468e+09,359.45,30,2017-09-06 07:39:57.600,3.63605e+10
605,5.30285e+10,1.22446e+10,2.3326,0.8245,1.50468e+09,359.45,30,2017-09-06 07:39:57.600,1.76723e+11
639.69,4.30774e+10,1.10076e+10,4.1989,1.7207,1.50468e+09,359.45,30,2017-09-06 07:39:57.600,2.23955e+11
673.14,2.35481e+10,1.24583e+10,0.7776,0.9307,1.50468e+09,359.45,30,2017-09-06 07:39:57.600,4.18591e+10
707.02,4.99058e+10,1.25449e+10,3.5647,1.4619,1.50468e+09,359.45,30,2017-09-06 07:39:57.600,2.27805e+11
742.78,3.07166e+10,6.41751e+09,1.3853,0.3433,1.50468e+09,359.45,30,2017-09-06 07:39:57.600,7.32683e+10
764.02,2.0332e+11,1.84684e+10,6.9995,0.5404,1.50468e+09,359.45,30,2017-09-06 07:39:57.600,1.62646e+12
76.99,8.95636e+09,7.91037e+09,1,0,1.50468e+09,359.45,30,2017-09-06 07:40:58.800,1.79127e+10
82.56,4.37662e+09,4.23047e+08,1,0,1.50468e+09,359.45,30,2017-09-06 07:40:58.800,8.75324e+09
87.45,1.20455e+10,1.76544e+09,1,0,1.50468e+09,359.45,30,2017-09-06 07:40:58.800,2.4091e+10
93.12,2.44462e+10,9.37253e+08,1,0,1.50468e+09,359.45,30,2017-09-06 07:40:58.800,4.88924e+10
98.06,4.24377e+10,1.33336e+09,1,0,1.50468e+09,359.45,30,2017-09-06 07:40:58.800,8.48754e+10
101.66,5.61744e+10,1.81787e+09,1,0,1.50468e+09,359.45,30,2017-09-06 07:40:58.800,1.12349e+11
107.34,6.42332e+10,1.33379e+09,1,0,1.50468e+09,359.45,30,2017-09-06 07:40:58.800,1.28466e+11
114.06,6.89235e+10,1.28209e+09,1,0,1.50468e+09,359.45,30,2017-09-06 07:40:58.800,1.37847e+11
121.28,7.05929e+10,3.47267e+09,1.0495,0.1042,1.50468e+09,359.45,30,2017-09-06 07:40:58.800,1.4468e+11
128.1,6.60734e+10,3.27911e+09,0.8605,0.0941,1.50468e+09,359.45,30,2017-09-06 07:40:58.800,1.2293e+11
135.38,7.51669e+10,3.68622e+09,0.9314,0.0969,1.50468e+09,359.45,30,2017-09-06 07:40:58.800,1.45177e+11
144.4,8.65952e+10,3.66093e+09,1.0557,0.0869,1.50468e+09,359.45,30,2017-09-06 07:40:58.800,1.78014e+11
155.18,1.10983e+11,4.64382e+09,1.4988,0.1079,1.50468e+09,359.45,30,2017-09-06 07:40:58.800,2.77324e+11
166.03,1.40754e+11,5.69228e+09,1.8609,0.123,1.50468e+09,359.45,30,2017-09-06 07:40:58.800,4.02683e+11
178.78,1.36331e+11,5.72394e+09,1.5478,0.1107,1.50468e+09,359.45,30,2017-09-06 07:40:58.800,3.47344e+11
193.29,1.94144e+11,6.47585e+09,2.0443,0.1077,1.50468e+09,359.45,30,2017-09-06 07:40:58.800,5.91033e+11
207.93,2.36386e+11,6.92677e+09,2.3568,0.1043,1.50468e+09,359.45,30,2017-09-06 07:40:58.800,7.93501e+11
222.64,2.79092e+11,7.76664e+09,2.5224,0.104,1.50468e+09,359.45,30,2017-09-06 07:40:58.800,9.83074e+11
239.48,2.63429e+11,7.19415e+09,2.3625,0.0968,1.50468e+09,359.45,30,2017-09-06 07:40:58.800,8.8578e+11
258.02,2.39755e+11,7.18475e+09,1.9577,0.0919,1.50468e+09,359.45,30,2017-09-06 07:40:58.800,7.09123e+11
276.95,2.30713e+11,7.50207e+09,2.339,0.1132,1.50468e+09,359.45,30,2017-09-06 07:40:58.800,7.70351e+11
295.85,2.18501e+11,7.80542e+09,2.259,0.121,1.50468e+09,359.45,30,2017-09-06 07:40:58.800,7.12095e+11
316.73,2.09915e+11,6.90049e+09,2.6168,0.1297,1.50468e+09,359.45,30,2017-09-06 07:40:58.800,7.59221e+11
337.41,1.96712e+11,7.59083e+09,2.4434,0.1426,1.50468e+09,359.45,30,2017-09-06 07:40:58.800,6.77358e+11
358.93,1.66419e+11,7.04337e+09,2.3204,0.1476,1.50468e+09,359.45,30,2017-09-06 07:40:58.800,5.52578e+11
382.2,1.53021e+11,6.9978e+09,2.2135,0.1544,1.50468e+09,359.45,30,2017-09-06 07:40:58.800,4.91733e+11
407.92,1.12673e+11,6.66502e+09,1.9363,0.1779,1.50468e+09,359.45,30,2017-09-06 07:40:58.800,3.30842e+11
432.94,1.08478e+11,7.31064e+09,2.3709,0.2463,1.50468e+09,359.45,30,2017-09-06 07:40:58.800,3.65668e+11
458.91,9.21594e+10,7.31882e+09,2.3044,0.2783,1.50468e+09,359.45,30,2017-09-06 07:40:58.800,3.04532e+11
486.61,7.73677e+10,7.99485e+09,1.7736,0.2963,1.50468e+09,359.45,30,2017-09-06 07:40:58.800,2.14587e+11
514.99,5.76988e+10,8.57529e+09,1.0167,0.3032,1.50468e+09,359.45,30,2017-09-06 07:40:58.800,1.16361e+11
545.4,6.11681e+10,8.64596e+09,2.0587,0.4586,1.50468e+09,359.45,30,2017-09-06 07:40:58.800,1.87095e+11
575.68,6.10836e+10,9.57987e+09,2.1544,0.5276,1.50468e+09,359.45,30,2017-09-06 07:40:58.800,1.92682e+11
606.4,6.00671e+10,1.11269e+10,1.9478,0.5587,1.50468e+09,359.45,30,2017-09-06 07:40:58.800,1.77066e+11
639.93,4.75711e+10,1.02933e+10,2.3677,0.7863,1.50468e+09,359.45,30,2017-09-06 07:40:58.800,1.60205e+11
673.12,3.63565e+10,3.3e+09,3.4987,0.3125,1.50468e+09,359.45,30,2017-09-06 07:40:58.800,1.63557e+11
707.04,2.49409e+10,6.08176e+09,3.1131,0.7804,1.50468e+09,359.45,30,2017-09-06 07:40:58.800,1.02584e+11
742.61,1.58169e+10,3.94758e+09,0.01,0.01,1.50468e+09,359.45,30,2017-09-06 07:40:58.800,1.59751e+10
764.07,1.58503e+11,1.49392e+10,7.0949,0.5779,1.50468e+09,359.45,30,2017-09-06 07:40:58.800,1.28307e+12
76.94,4.30367e+09,1.36088e+07,1,0,1.50468e+09,359.45,30,2017-09-06 07:42:00.000,8.60734e+09
81.76,9.71899e+09,3.06424e+08,1,0,1.50468e+09,359.45,30,2017-09-06 07:42:00.000,1.9438e+10
87.47,1.32732e+10,7.60585e+08,1,0,1.50468e+09,359.45,30,2017-09-06 07:42:00.000,2.65464e+10
93.39,2.62972e+10,9.08237e+08,1,0,1.50468e+09,359.45,30,2017-09-06 07:42:00.000,5.25944e+10
98.04,4.20871e+10,1.28259e+09,1,0,1.50468e+09,359.45,30,2017-09-06 07:42:00.000,8.41742e+10
101.63,5.52031e+10,1.37827e+09,1,0,1.50468e+09,359.45,30,2017-09-06 07:42:00.000,1.10406e+11
107.37,6.73936e+10,1.32528e+09,1,0,1.50468e+09,359.45,30,2017-09-06 07:42:00.000,1.34787e+11
113.89,6.65386e+10,9.43044e+08,1,0,1.50468e+09,359.45,30,2017-09-06 07:42:00.000,1.33077e+11
120.98,6.4452e+10,3.09635e+09,0.9234,0.0957,1.50468e+09,359.45,30,2017-09-06 07:42:00.000,1.23967e+11
128.1,7.36925e+10,3.35742e+09,1.1365,0.099,1.50468e+09,359.45,30,2017-09-06 07:42:00.000,1.57444e+11
135.45,7.6991e+10,3.8021e+09,1.0238,0.1016,1.50468e+09,359.45,30,2017-09-06 07:42:00.000,1.55814e+11
144.35,9.45839e+10,3.79271e+09,1.2611,0.0934,1.50468e+09,359.45,30,2017-09-06 07:42:00.000,2.13864e+11
155.24,1.154e+11,4.67236e+09,1.455,0.1033,1.50468e+09,359.45,30,2017-09-06 07:42:00.000,2.83307e+11
165.95,1.29003e+11,5.55857e+09,1.7993,0.1277,1.50468e+09,359.45,30,2017-09-06 07:42:00.000,3.61118e+11
178.5,1.39829e+11,5.59772e+09,1.7435,0.1145,1.50468e+09,359.45,30,2017-09-06 07:42:00.000,3.83621e+11
193.47,1.88864e+11,6.64275e+09,2.0671,0.1133,1.50468e+09,359.45,30,2017-09-06 07:42:00.000,5.79265e+11
207.91,2.4258e+11,7.31704e+09,2.4039,0.1095,1.50468e+09,359.45,30,2017-09-06 07:42:00.000,8.25718e+11
222.58,2.45024e+11,7.54537e+09,2.1896,0.1038,1.50468e+09,359.45,30,2017-09-06 07:42:00.000,7.81529e+11
239.45,2.8229e+11,7.03344e+09,2.7145,0.0997,1.50468e+09,359.45,30,2017-09-06 07:42:00.000,1.04857e+12
258.13,2.61693e+11,7.50458e+09,2.4137,0.1043,1.50468e+09,359.45,30,2017-09-06 07:42:00.000,8.93341e+11
276.72,2.32885e+11,7.72962e+09,2.2337,0.1116,1.50468e+09,359.45,30,2017-09-06 07:42:00.000,7.5308e+11
295.85,2.21127e+11,7.60175e+09,2.2012,0.1161,1.50468e+09,359.45,30,2017-09-06 07:42:00.000,7.07872e+11
316.54,1.98937e+11,7.30009e+09,2.4054,0.1313,1.50468e+09,359.45,30,2017-09-06 07:42:00.000,6.7746e+11
337.46,2.0191e+11,7.95943e+09,2.5166,0.1473,1.50468e+09,359.45,30,2017-09-06 07:42:00.000,7.10037e+11
358.98,1.87112e+11,7.38264e+09,2.4377,0.1427,1.50468e+09,359.45,30,2017-09-06 07:42:00.000,6.43235e+11
382.14,1.60111e+11,7.27814e+09,2.3593,0.1629,1.50468e+09,359.45,30,2017-09-06 07:42:00.000,5.37861e+11
407.1,1.33827e+11,6.81716e+09,2.2588,0.1791,1.50468e+09,359.45,30,2017-09-06 07:42:00.000,4.36115e+11
433.15,1.05978e+11,7.94823e+09,2.4236,0.2747,1.50468e+09,359.45,30,2017-09-06 07:42:00.000,3.62826e+11
458.38,8.69461e+10,7.22905e+09,2.0821,0.2713,1.50468e+09,359.45,30,2017-09-06 07:42:00.000,2.67977e+11
486.6,7.56033e+10,7.63857e+09,1.7103,0.2806,1.50468e+09,359.45,30,2017-09-06 07:42:00.000,2.04908e+11
514.41,6.43841e+10,8.38557e+09,1.3819,0.3138,1.50468e+09,359.45,30,2017-09-06 07:42:00.000,1.53356e+11
545.63,5.98196e+10,8.40577e+09,1.9718,0.4378,1.50468e+09,359.45,30,2017-09-06 07:42:00.000,1.77772e+11
575.67,6.64945e+10,9.48267e+09,2.8525,0.6144,1.50468e+09,359.45,30,2017-09-06 07:42:00.000,2.5617e+11
606.79,5.3004e+10,1.09465e+10,1.5056,0.5251,1.50468e+09,359.45,30,2017-09-06 07:42:00.000,1.32807e+11
639.71,4.93008e+10,1.09481e+10,2.4759,0.8419,1.50468e+09,359.45,30,2017-09-06 07:42:00.000,1.71365e+11
673.04,6.08218e+10,9.70169e+09,2.3294,0.4632,1.50468e+09,359.45,30,2017-09-06 07:42:00.000,2.025e+11
706.82,3.91122e+10,1.4071e+10,0.9673,0.7197,1.50468e+09,359.45,30,2017-09-06 07:42:00.000,7.69454e+10
742.26,2.39658e+10,6.07483e+09,4.5313,1.1535,1.50468e+09,359.45,30,2017-09-06 07:42:00.000,1.32562e+11
764.02,9.37693e+10,2.95623e+09,7.7022,0.239,1.50468e+09,359.45,30,2017-09-06 07:42:00.000,8.15999e+11
76.98,2.22065e+09,6.97062e+09,1,0,1.50468e+09,359.45,30,2017-09-06 07:42:57.600,4.4413e+09
82.33,6.71844e+09,2.78778e+09,1,0,1.50468e+09,359.45,30,2017-09-06 07:42:57.600,1.34369e+10
87.5,1.29647e+10,1.50161e+09,1,0,1.50468e+09,359.45,30,2017-09-06 07:42:57.600,2.59294e+10
93.13,2.5262e+10,7.12121e+08,1,0,1.50468e+09,359.45,30,2017-09-06 07:42:57.600,5.0524e+10
98.13,4.62505e+10,1.74341e+09,1,0,1.50468e+09,359.45,30,2017-09-06 07:42:57.600,9.2501e+10
101.62,5.85686e+10,1.58746e+09,1,0,1.50468e+09,359.45,30,2017-09-06 07:42:57.600,1.17137e+11
107.11,6.43821e+10,9.56965e+08,1,0,1.50468e+09,359.45,30,2017-09-06 07:42:57.600,1.28764e+11
113.96,6.55015e+10,1.00244e+09,1,0,1.50468e+09,359.45,30,2017-09-06 07:42:57.600,1.31003e+11
121.11,7.06871e+10,3.08023e+09,1.0621,0.0915,1.50468e+09,359.45,30,2017-09-06 07:42:57.600,1.45764e+11
128.07,7.23189e+10,3.22663e+09,1.0375,0.0939,1.50468e+09,359.45,30,2017-09-06 07:42:57.600,1.4735e+11
135.34,8.58265e+10,3.50047e+09,1.0749,0.0861,1.50468e+09,359.45,30,2017-09-06 07:42:57.600,1.78081e+11
144.26,9.19645e+10,3.48905e+09,1.089,0.0811,1.50468e+09,359.45,30,2017-09-06 07:42:57.600,1.92114e+11
155.28,1.32757e+11,4.6486e+09,1.7638,0.1016,1.50468e+09,359.45,30,2017-09-06 07:42:57.600,3.66914e+11
166.13,1.37349e+11,5.35556e+09,1.696,0.1092,1.50468e+09,359.45,30,2017-09-06 07:42:57.600,3.70293e+11
178.94,1.54174e+11,5.54693e+09,1.9051,0.1112,1.50468e+09,359.45,30,2017-09-06 07:42:57.600,4.47891e+11
193.12,1.85974e+11,6.43205e+09,1.9283,0.1064,1.50468e+09,359.45,30,2017-09-06 07:42:57.600,5.44588e+11
207.8,2.22659e+11,6.7541e+09,2.1482,0.1013,1.50468e+09,359.45,30,2017-09-06 07:42:57.600,7.00975e+11
222.97,2.58722e+11,7.63545e+09,2.4549,0.109,1.50468e+09,359.45,30,2017-09-06 07:42:57.600,8.93859e+11
239.62,2.60438e+11,6.9315e+09,2.4134,0.097,1.50468e+09,359.45,30,2017-09-06 07:42:57.600,8.88979e+11
258.04,2.67704e+11,7.12954e+09,2.7022,0.1067,1.50468e+09,359.45,30,2017-09-06 07:42:57.600,9.91094e+11
276.86,2.43313e+11,7.56754e+09,2.338,0.109,1.50468e+09,359.45,30,2017-09-06 07:42:57.600,8.12179e+11
295.51,2.45065e+11,7.58516e+09,2.381,0.1114,1.50468e+09,359.45,30,2017-09-06 07:42:57.600,8.28565e+11
316.88,2.27198e+11,7.14148e+09,2.5726,0.1205,1.50468e+09,359.45,30,2017-09-06 07:42:57.600,8.11688e+11
337.25,1.97979e+11,7.98405e+09,2.4148,0.1451,1.50468e+09,359.45,30,2017-09-06 07:42:57.600,6.76059e+11
359.43,1.90525e+11,7.78509e+09,2.6641,0.1611,1.50468e+09,359.45,30,2017-09-06 07:42:57.600,6.98103e+11
381.96,1.68384e+11,7.50837e+09,2.629,0.1781,1.50468e+09,359.45,30,2017-09-06 07:42:57.600,6.11066e+11
407.72,1.46769e+11,7.13471e+09,2.4361,0.1775,1.50468e+09,359.45,30,2017-09-06 07:42:57.600,5.04313e+11
433.1,9.79656e+10,7.69466e+09,1.6653,0.2124,1.50468e+09,359.45,30,2017-09-06 07:42:57.600,2.61108e+11
458.69,9.31014e+10,7.4762e+09,1.6381,0.2152,1.50468e+09,359.45,30,2017-09-06 07:42:57.600,2.45611e+11
486.37,7.51606e+10,7.67963e+09,1.925,0.3105,1.50468e+09,359.45,30,2017-09-06 07:42:57.600,2.19845e+11
514.86,7.99958e+10,8.97206e+09,2.0077,0.3475,1.50468e+09,359.45,30,2017-09-06 07:42:57.600,2.40603e+11
545.15,5.14007e+10,8.30226e+09,1.2896,0.3722,1.50468e+09,359.45,30,2017-09-06 07:42:57.600,1.17687e+11
575.65,5.8596e+10,1.04249e+10,2.723,0.7309,1.50468e+09,359.45,30,2017-09-06 07:42:57.600,2.18153e+11
606.23,4.95142e+10,1.0776e+10,0.9015,0.4148,1.50468e+09,359.45,30,2017-09-06 07:42:57.600,9.41513e+10
638.97,5.49157e+10,1.10261e+10,2.4448,0.7519,1.50468e+09,359.45,30,2017-09-06 07:42:57.600,1.89174e+11
672.79,5.58566e+10,2.06692e+10,7.8581,2.2607,1.50468e+09,359.45,30,2017-09-06 07:42:57.600,4.94783e+11
706.78,5.8244e+10,1.03435e+10,3.4738,0.7198,1.50468e+09,359.45,30,2017-09-06 07:42:57.600,2.60572e+11
742.87,7.3905e+10,1.36317e+10,2.1827,0.6138,1.50468e+09,359.45,30,2017-09-06 07:42:57.600,2.35217e+11
764.01,7.38346e+10,4.16686e+10,1.6607,1.5735,1.50468e+09,359.45,30,2017-09-06 07:42:57.600,1.96452e+11
77.03,5.20135e+09,5.19966e+07,1,0,1.50468e+09,359.45,30,2017-09-06 07:43:58.800,1.04027e+10
82.42,7.23692e+09,2.24832e+08,1,0,1.50468e+09,359.45,30,2017-09-06 07:43:58.800,1.44738e+10
87.51,1.32108e+10,7.06205e+08,1,0,1.50468e+09,359.45,30,2017-09-06 07:43:58.800,2.64216e+10
92.74,2.58794e+10,6.63962e+08,1,0,1.50468e+09,359.45,30,2017-09-06 07:43:58.800,5.17588e+10
98.13,4.60842e+10,1.35291e+09,1,0,1.50468e+09,359.45,30,2017-09-06 07:43:58.800,9.21684e+10
101.58,6.23755e+10,9.96153e+08,1,0,1.50468e+09,359.45,30,2017-09-06 07:43:58.800,1.24751e+11
107.09,7.08667e+10,1.13512e+09,1,0,1.50468e+09,359.45,30,2017-09-06 07:43:58.800,1.41733e+11
113.88,7.04426e+10,1.15933e+09,1,0,1.50468e+09,359.45,30,2017-09-06 07:43:58.800,1.40885e+11
120.89,7.9288e+10,3.60344e+09,1.2834,0.1071,1.50468e+09,359.45,30,2017-09-06 07:43:58.800,1.81046e+11
127.93,6.92161e+10,3.45096e+09,0.9264,0.0989,1.50468e+09,359.45,30,2017-09-06 07:43:58.800,1.33338e+11
135.4,7.58807e+10,3.95471e+09,0.9732,0.1048,1.50468e+09,359.45,30,2017-09-06 07:43:58.800,1.49728e+11
144.44,1.07738e+11,4.68752e+09,1.3796,0.1066,1.50468e+09,359.45,30,2017-09-06 07:43:58.800,2.56373e+11
155.14,1.25577e+11,5.38625e+09,1.6365,0.1195,1.50468e+09,359.45,30,2017-09-06 07:43:58.800,3.31084e+11
165.94,1.51207e+11,7.04075e+09,1.9402,0.1451,1.50468e+09,359.45,30,2017-09-06 07:43:58.800,4.44579e+11
178.62,1.53453e+11,6.712e+09,1.499,0.1131,1.50468e+09,359.45,30,2017-09-06 07:43:58.800,3.83479e+11
193.58,2.00966e+11,7.77365e+09,2.0801,0.1237,1.50468e+09,359.45,30,2017-09-06 07:43:58.800,6.18995e+11
208.07,2.39194e+11,8.34182e+09,2.3934,0.1291,1.50468e+09,359.45,30,2017-09-06 07:43:58.800,8.11681e+11
222.55,2.42226e+11,8.74114e+09,2.1845,0.1199,1.50468e+09,359.45,30,2017-09-06 07:43:58.800,7.71369e+11
239.61,2.69018e+11,7.91728e+09,2.391,0.1042,1.50468e+09,359.45,30,2017-09-06 07:43:58.800,9.1224e+11
258.3,2.59118e+11,7.4944e+09,2.4721,0.1089,1.50468e+09,359.45,30,2017-09-06 07:43:58.800,8.99684e+11
276.98,2.45657e+11,7.58275e+09,2.3917,0.1126,1.50468e+09,359.45,30,2017-09-06 07:43:58.800,8.33195e+11
295.76,2.24157e+11,7.53757e+09,2.3472,0.1192,1.50468e+09,359.45,30,2017-09-06 07:43:58.800,7.50298e+11
316.76,2.07602e+11,7.00834e+09,2.2905,0.1179,1.50468e+09,359.45,30,2017-09-06 07:43:58.800,6.83114e+11
337.74,1.84769e+11,7.61822e+09,2.2771,0.1434,1.50468e+09,359.45,30,2017-09-06 07:43:58.800,6.05506e+11
358.91,1.83671e+11,7.11382e+09,2.6202,0.1527,1.50468e+09,359.45,30,2017-09-06 07:43:58.800,6.64926e+11
382.16,1.56124e+11,7.43446e+09,2.5897,0.1838,1.50468e+09,359.45,30,2017-09-06 07:43:58.800,5.60438e+11
407.67,1.51651e+11,7.19053e+09,2.7227,0.1949,1.50468e+09,359.45,30,2017-09-06 07:43:58.800,5.64551e+11
433.19,1.12348e+11,7.85567e+09,1.9806,0.2191,1.50468e+09,359.45,30,2017-09-06 07:43:58.800,3.34864e+11
458.99,8.1922e+10,7.52441e+09,1.4743,0.2301,1.50468e+09,359.45,30,2017-09-06 07:43:58.800,2.027e+11
486.7,7.99756e+10,8.36994e+09,2.3945,0.3785,1.50468e+09,359.45,30,2017-09-06 07:43:58.800,2.71477e+11
514.92,7.91567e+10,8.85307e+09,2.032,0.3524,1.50468e+09,359.45,30,2017-09-06 07:43:58.800,2.40003e+11
544.93,7.36982e+10,8.77315e+09,1.9107,0.3599,1.50468e+09,359.45,30,2017-09-06 07:43:58.800,2.14513e+11
575.72,3.68977e+10,8.65389e+09,0.6846,0.3976,1.50468e+09,359.45,30,2017-09-06 07:43:58.800,6.21579e+10
606.59,5.48382e+10,9.55956e+09,1.1386,0.3775,1.50468e+09,359.45,30,2017-09-06 07:43:58.800,1.17277e+11
639.77,3.95022e+10,9.98774e+09,0.971,0.5096,1.50468e+09,359.45,30,2017-09-06 07:43:58.800,7.78588e+10
673.08,5.17806e+10,1.06764e+10,2.3045,0.7122,1.50468e+09,359.45,30,2017-09-06 07:43:58.800,1.71109e+11
706.85,1.66459e+10,1.64436e+09,6.4706,0.632,1.50468e+09,359.45,30,2017-09-06 07:43:58.800,1.24355e+11
742.98,5.74109e+10,2.26791e+10,1.0383,0.5449,1.50468e+09,359.45,30,2017-09-06 07:43:58.800,1.17021e+11
764.02,3.5863e+10,3.50648e+09,3.0269,0.2959,1.50468e+09,359.45,30,2017-09-06 07:43:58.800,1.44417e+11
77.01,1.53981e+09,1.53882e+09,1,0,1.50468e+09,359.45,30,2017-09-06 07:45:00.000,3.07962e+09
82.53,3.85141e+09,1.02346e+10,1,0,1.50468e+09,359.45,30,2017-09-06 07:45:00.000,7.70282e+09
87.41,2.0929e+10,2.05762e+09,1,0,1.50468e+09,359.45,30,2017-09-06 07:45:00.000,4.1858e+10
93.08,3.06517e+10,1.79153e+09,1,0,1.50468e+09,359.45,30,2017-09-06 07:45:00.000,6.13034e+10
98.05,4.51976e+10,3.24737e+09,1,0,1.50468e+09,359.45,30,2017-09-06 07:45:00.000,9.03952e+10
101.62,5.33692e+10,2.35925e+09,1,0,1.50468e+09,359.45,30,2017-09-06 07:45:00.000,1.06738e+11
107.17,5.97196e+10,1.64426e+09,1,0,1.50468e+09,359.45,30,2017-09-06 07:45:00.000,1.19439e+11
114.07,6.50595e+10,1.61044e+09,1,0,1.50468e+09,359.45,30,2017-09-06 07:45:00.000,1.30119e+11
121.07,6.31021e+10,4.06511e+09,0.7909,0.1186,1.50468e+09,359.45,30,2017-09-06 07:45:00.000,1.1301e+11
128.06,5.7154e+10,3.90102e+09,0.5402,0.1067,1.50468e+09,359.45,30,2017-09-06 07:45:00.000,8.80286e+10
135.33,7.63596e+10,4.61619e+09,0.8429,0.1111,1.50468e+09,359.45,30,2017-09-06 07:45:00.000,1.40723e+11
144.35,8.681e+10,4.43125e+09,0.863,0.0953,1.50468e+09,359.45,30,2017-09-06 07:45:00.000,1.61727e+11
154.85,1.23178e+11,5.74793e+09,1.554,0.1219,1.50468e+09,359.45,30,2017-09-06 07:45:00.000,3.14597e+11
166.18,1.4297e+11,6.25612e+09,1.7926,0.1292,1.50468e+09,359.45,30,2017-09-06 07:45:00.000,3.99258e+11
178.82,1.50511e+11,6.12698e+09,1.9761,0.1272,1.50468e+09,359.45,30,2017-09-06 07:45:00.000,4.47936e+11
193.48,1.94383e+11,6.80341e+09,2.1398,0.116,1.50468e+09,359.45,30,2017-09-06 07:45:00.000,6.10324e+11
207.73,2.20278e+11,6.93515e+09,2.1915,0.1069,1.50468e+09,359.45,30,2017-09-06 07:45:00.000,7.03017e+11
222.57,2.36985e+11,7.49855e+09,2.2127,0.1056,1.50468e+09,359.45,30,2017-09-06 07:45:00.000,7.61362e+11
239.38,2.65654e+11,6.95733e+09,2.6721,0.1054,1.50468e+09,359.45,30,2017-09-06 07:45:00.000,9.75508e+11
257.9,2.44226e+11,7.22666e+09,2.4471,0.1094,1.50468e+09,359.45,30,2017-09-06 07:45:00.000,8.41871e+11
276.89,2.25481e+11,7.1935e+09,2.3991,0.1156,1.50468e+09,359.45,30,2017-09-06 07:45:00.000,7.66432e+11
295.62,2.34743e+11,7.87254e+09,2.833,0.1393,1.50468e+09,359.45,30,2017-09-06 07:45:00.000,8.9977e+11
316.7,2.07939e+11,6.76247e+09,2.4423,0.1213,1.50468e+09,359.45,30,2017-09-06 07:45:00.000,7.15788e+11
337.66,1.83134e+11,7.60328e+09,2.4449,0.1518,1.50468e+09,359.45,30,2017-09-06 07:45:00.000,6.30878e+11
359.32,1.59771e+11,7.18008e+09,2.4574,0.1679,1.50468e+09,359.45,30,2017-09-06 07:45:00.000,5.52392e+11
382.37,1.21326e+11,7.14434e+09,1.8535,0.1723,1.50468e+09,359.45,30,2017-09-06 07:45:00.000,3.46204e+11
407.39,1.22063e+11,6.65086e+09,2.3667,0.1977,1.50468e+09,359.45,30,2017-09-06 07:45:00.000,4.1095e+11
433.22,1.18738e+11,7.6138e+09,2.8614,0.2775,1.50468e+09,359.45,30,2017-09-06 07:45:00.000,4.58495e+11
458.53,8.94909e+10,7.61124e+09,1.7864,0.241,1.50468e+09,359.45,30,2017-09-06 07:45:00.000,2.49357e+11
486.44,8.79389e+10,8.89961e+09,2.1962,0.3417,1.50468e+09,359.45,30,2017-09-06 07:45:00.000,2.8107e+11
514.64,5.808e+10,9.15987e+09,1.4542,0.4013,1.50468e+09,359.45,30,2017-09-06 07:45:00.000,1.4254e+11
544.31,8.07439e+10,9.62969e+09,3.2052,0.5865,1.50468e+09,359.45,30,2017-09-06 07:45:00.000,3.39544e+11
575.8,5.83701e+10,1.18562e+10,2.8015,0.8584,1.50468e+09,359.45,30,2017-09-06 07:45:00.000,2.21894e+11
606.66,8.45467e+10,1.68968e+10,6.3765,1.9884,1.50468e+09,359.45,30,2017-09-06 07:45:00.000,6.23659e+11
639.73,4.25032e+10,2.06574e+10,10.1308,4.1305,1.50468e+09,359.45,30,2017-09-06 07:45:00.000,4.73095e+11
