Alt,Ne,Time
202.2724609375,146429765924.57144,2017-09-06 15:07:58.803659
202.2724609375,147801368868.5714,2017-09-06 15:09:00.003699
202.2724609375,147855232438.85715,2017-09-06 15:09:57.603669
202.2724609375,149186240512.0,2017-09-06 15:10:58.803638
202.2724609375,148997826852.5714,2017-09-06 15:12:00.003729
202.2724609375,145972594980.5714,2017-09-06 15:12:57.603678
202.2724609375,146067151725.71426,2017-09-06 15:13:58.803648
202.2724609375,146682256237.71426,2017-09-06 15:15:00.003678
202.2724609375,143390290505.14285,2017-09-06 15:15:57.603597
202.2724609375,141753456347.42856,2017-09-06 15:16:58.803607
202.2724609375,142868453083.42856,2017-09-06 15:18:00.003637
202.2724609375,139601240064.0,2017-09-06 15:18:57.603606
202.2724609375,141787187492.5714,2017-09-06 15:19:58.803606
202.2724609375,143270131419.42856,2017-09-06 15:21:00.003646
202.2724609375,145182807771.42856,2017-09-06 15:21:57.603606
202.2724609375,145767722422.85712,2017-09-06 15:22:58.803606
202.2724609375,144373956608.0,2017-09-06 15:24:00.003676
202.2724609375,140892626944.0,2017-09-06 15:24:57.603605
202.2724609375,140104555373.71426,2017-09-06 15:25:58.803645
202.2724609375,137344451730.2857,2017-09-06 15:27:00.003645
202.2724609375,136714283300.57141,2017-09-06 15:27:57.603634
202.2724609375,136051527094.85713,2017-09-06 15:28:58.803624
202.2724609375,130579275775.99998,2017-09-06 15:30:00.003876
202.2724609375,131250160786.28572,2017-09-06 15:30:57.603785
202.2724609375,135949704045.71428,2017-09-06 15:31:58.803815
202.2724609375,141975829357.71426,2017-09-06 15:33:00.003895
202.2724609375,144518451785.14285,2017-09-06 15:33:57.603854
202.2724609375,145412486875.4286,2017-09-06 15:34:58.803824
202.2724609375,147172079323.42856,2017-09-06 15:36:00.003864
202.2724609375,156390417554.2857,2017-09-06 15:36:57.603793
202.2724609375,154900041142.85715,2017-09-06 15:37:58.803783
202.2724609375,153652198253.7143,2017-09-06 15:39:00.003924
202.2724609375,146563075510.85715,2017-09-06 15:39:57.603773
202.2724609375,146050055021.7143,2017-09-06 15:40:58.803762
202.2724609375,145716565723.42856,2017-09-06 15:42:00.003833
202.2724609375,141446909366.85715,2017-09-06 15:42:57.603732
202.2724609375,138360786358.85715,2017-09-06 15:43:58.803732
202.2724609375,141112517778.28574,2017-09-06 15:45:00.003842
202.2724609375,142542988434.2857,2017-09-06 15:45:57.603761
202.2724609375,144790510445.7143,2017-09-06 15:46:58.803701
202.2724609375,147849969664.0,2017-09-06 15:48:00.003731
202.2724609375,149925029010.2857,2017-09-06 15:48:57.603690
202.2724609375,152318537142.85715,2017-09-06 15:49:58.803700
202.2724609375,152451448832.0,2017-09-06 15:51:00.003700
202.2724609375,146630077878.85715,2017-09-06 15:51:57.603659
202.2724609375,142322372022.85712,2017-09-06 15:52:58.803730
202.2724609375,139077945636.5714,2017-09-06 15:54:00.003679
202.2724609375,136224463725.71426,2017-09-06 15:54:57.603628
202.2724609375,129766065298.2857,2017-09-06 15:55:58.803628
202.2724609375,126692707766.85715,2017-09-06 15:57:00.003648
202.2724609375,124406105234.28572,2017-09-06 15:57:57.603638
202.2724609375,125650892507.42857,2017-09-06 15:58:58.803638
202.2724609375,122168761197.7143,2017-09-06 16:00:00.003638
202.2724609375,121251006756.57143,2017-09-06 16:00:57.603607
202.2724609375,119710514029.7143,2017-09-06 16:01:58.803597
202.2724609375,120631597933.7143,2017-09-06 16:03:00.003627
202.2724609375,121357814052.57143,2017-09-06 16:03:57.603576
202.2724609375,120152533284.57143,2017-09-06 16:04:58.803646
202.2724609375,115338000091.42856,2017-09-06 16:06:00.003797
202.2724609375,114045233444.57143,2017-09-06 16:06:57.603777
202.2724609375,111927959552.0,2017-09-06 16:07:58.803756
202.2724609375,108900628187.42857,2017-09-06 16:08:27.603751
202.2724609375,106810875904.0,2017-09-06 16:10:58.803776
202.2724609375,105088427154.2857,2017-09-06 16:12:00.003756
202.2724609375,106350902125.71428,2017-09-06 16:12:57.603745
202.2724609375,109759486829.71428,2017-09-06 16:13:58.803775
202.2724609375,114411283602.2857,2017-09-06 16:15:00.003755
202.2724609375,117031668004.57141,2017-09-06 16:15:57.603714
202.2724609375,118654635446.85712,2017-09-06 16:16:58.803724
202.2724609375,120987174034.2857,2017-09-06 16:18:00.003764
202.2724609375,122786112658.2857,2017-09-06 16:18:57.603724
202.2724609375,123165686637.71426,2017-09-06 16:19:58.803764
202.2724609375,125686032676.57143,2017-09-06 16:21:00.003724
202.2724609375,125866747026.2857,2017-09-06 16:21:57.603723
202.2724609375,129478872502.85715,2017-09-06 16:22:58.803844
202.2724609375,131388892306.2857,2017-09-06 16:24:00.003783
202.2724609375,129184849920.0,2017-09-06 16:24:57.603763
202.2724609375,128887728420.57143,2017-09-06 16:25:58.803762
202.2724609375,128770059702.85713,2017-09-06 16:27:00.003793
202.2724609375,127230140415.99998,2017-09-06 16:27:57.603762
202.2724609375,125331413869.71428,2017-09-06 16:28:58.803792
202.2724609375,124206931967.99998,2017-09-06 16:30:00.003732
202.2724609375,126149306660.57141,2017-09-06 16:30:57.603711
202.2724609375,128407148251.42854,2017-09-06 16:31:58.803751
202.2724609375,130030663387.42854,2017-09-06 16:33:00.003731
202.2724609375,130768398628.5714,2017-09-06 16:33:57.603700
202.2724609375,131165675519.99997,2017-09-06 16:34:58.803841
202.2724609375,133781479423.99998,2017-09-06 16:36:00.003700
202.2724609375,133154489490.2857,2017-09-06 16:36:57.603679
202.2724609375,130802753536.0,2017-09-06 16:37:58.803770
202.2724609375,129188848786.28572,2017-09-06 16:39:00.003810
202.2724609375,126194974720.0,2017-09-06 16:39:57.603689
202.2724609375,126079146861.7143,2017-09-06 16:40:58.803830
202.2724609375,126145858998.85715,2017-09-06 16:42:00.003719
202.2724609375,123861196799.99998,2017-09-06 16:42:57.603718
202.2724609375,123660606317.71428,2017-09-06 16:43:58.803960
202.2724609375,123702219337.14285,2017-09-06 16:45:00.003738
202.2724609375,124916149686.85713,2017-09-06 16:45:57.603778
202.2724609375,127483627812.5714,2017-09-06 16:46:58.803879
202.2724609375,126302197467.42856,2017-09-06 16:48:00.003808
202.2724609375,126261891657.14285,2017-09-06 16:48:57.603757
202.2724609375,127007071085.71426,2017-09-06 16:49:58.803848
202.2724609375,125578083181.71426,2017-09-06 16:51:00.003747
202.2724609375,124414476287.99998,2017-09-06 16:51:57.603706
202.2724609375,123899669942.85713,2017-09-06 16:52:58.803917
202.2724609375,113489638546.2857,2017-09-06 16:54:00.003746
202.2724609375,113225859657.14284,2017-09-06 16:54:57.603716
202.2724609375,111911697846.85712,2017-09-06 16:55:58.803766
202.2724609375,110681326153.14284,2017-09-06 16:57:00.003716
202.2724609375,110772387254.85713,2017-09-06 16:57:57.603715
202.2724609375,111401708397.71428,2017-09-06 16:58:58.803805
202.2724609375,110772328740.57144,2017-09-06 17:00:00.003805
202.2724609375,118152976091.42857,2017-09-06 17:00:57.603785
202.2724609375,117291167158.85715,2017-09-06 17:01:58.803815
202.2724609375,116089573961.14285,2017-09-06 17:03:00.003764
202.2724609375,113366109622.85713,2017-09-06 17:03:57.603754
202.2724609375,110968792210.2857,2017-09-06 17:04:58.803794
202.2724609375,108036617947.42857,2017-09-06 17:06:00.003724
202.2724609375,104369088804.57141,2017-09-06 17:06:57.603753
202.2724609375,102586585673.14285,2017-09-06 17:07:58.803763
202.2724609375,98968577170.2857,2017-09-06 17:09:00.003793
202.2724609375,97360848018.2857,2017-09-06 17:09:57.603702
202.2724609375,96543123748.57143,2017-09-06 17:10:58.803702
202.2724609375,94727945069.71428,2017-09-06 17:12:00.003813
202.2724609375,93400942884.57143,2017-09-06 17:12:57.603782
202.2724609375,91471478784.0,2017-09-06 17:13:58.803691
202.2724609375,89364703524.57143,2017-09-06 17:15:00.003691
202.2724609375,91070779977.14285,2017-09-06 17:15:57.603651
202.2724609375,89478254006.85713,2017-09-06 17:16:58.803671
202.2724609375,87291901659.42856,2017-09-06 17:18:00.003681
202.2724609375,84734262125.71428,2017-09-06 17:18:57.603660
202.2724609375,81748908909.71428,2017-09-06 17:19:58.803660
202.2724609375,81331917385.14285,2017-09-06 17:21:00.003660
202.2724609375,81383823067.42857,2017-09-06 17:21:57.603659
202.2724609375,76359584036.57143,2017-09-06 17:22:58.803669
202.2724609375,74839670784.0,2017-09-06 17:24:00.003699
202.2724609375,74297237504.0,2017-09-06 17:24:57.603628
202.2724609375,72032602989.7143,2017-09-06 17:25:58.803628
202.2724609375,72312105837.7143,2017-09-06 17:27:00.003628
202.2724609375,71670706176.0,2017-09-06 17:27:57.603618
202.2724609375,70050772114.28572,2017-09-06 17:28:58.803608
202.2724609375,69231703771.42857,2017-09-06 17:30:00.003618
202.2724609375,68839629970.2857,2017-09-06 17:30:57.603617
202.2724609375,68298795300.57142,2017-09-06 17:31:58.803597
202.2724609375,68122030665.14285,2017-09-06 17:33:00.003597
202.2724609375,67338030518.85713,2017-09-06 17:33:57.603777
202.2724609375,65639926637.71428,2017-09-06 17:34:58.803848
202.2724609375,64046281289.14285,2017-09-06 17:36:00.003797
202.2724609375,64741316315.428566,2017-09-06 17:36:57.603777
202.2724609375,65604914614.85714,2017-09-06 17:37:58.803777
202.2724609375,65948917760.0,2017-09-06 17:39:00.003887
202.2724609375,68091060809.14285,2017-09-06 17:39:57.603836
202.2724609375,66766471168.0,2017-09-06 17:40:58.803846
202.2724609375,67479133622.85715,2017-09-06 17:42:00.003786
202.2724609375,70464151552.0,2017-09-06 17:42:57.603805
202.2724609375,71585051794.28572,2017-09-06 17:43:58.803745
202.2724609375,70188842422.85715,2017-09-06 17:45:00.003735
202.2724609375,69995505371.42857,2017-09-06 17:45:57.603734
202.2724609375,69208303323.42857,2017-09-06 17:46:58.803744
202.2724609375,70491092699.42857,2017-09-06 17:48:00.003754
202.2724609375,71754756681.14285,2017-09-06 17:48:57.603724
202.2724609375,68752061586.28572,2017-09-06 17:49:58.803794
202.2724609375,69674638774.85713,2017-09-06 17:51:00.003724
202.2724609375,71704136557.71428,2017-09-06 17:51:57.603693
202.2724609375,71114747318.85713,2017-09-06 17:52:58.803683
202.2724609375,73069467355.42856,2017-09-06 17:54:00.003693
202.2724609375,74019775634.2857,2017-09-06 17:54:57.603752
202.2724609375,73520152576.0,2017-09-06 17:55:58.803692
202.2724609375,72555477284.57141,2017-09-06 17:57:00.003742
202.2724609375,70748832914.2857,2017-09-06 17:57:57.603681
202.2724609375,67966235209.14285,2017-09-06 17:58:58.803661
202.2724609375,68789192411.42857,2017-09-06 18:00:00.003681
202.2724609375,67599536128.0,2017-09-06 18:00:57.603671
202.2724609375,66348211638.85715,2017-09-06 18:01:58.803651
202.2724609375,64809184109.71429,2017-09-06 18:03:00.003691
202.2724609375,66438021120.0,2017-09-06 18:03:57.603640
202.2724609375,66415829577.14285,2017-09-06 18:04:58.803630
202.2724609375,66488777581.71429,2017-09-06 18:06:00.003630
202.2724609375,65553244160.0,2017-09-06 18:06:57.603669
202.2724609375,64379839634.285706,2017-09-06 18:07:58.803609
202.2724609375,63025378450.28571,2017-09-06 18:09:00.003699
202.2724609375,63821240027.428566,2017-09-06 18:09:57.603679
202.2724609375,64275620425.14285,2017-09-06 18:10:58.803669
202.2724609375,63676892891.428566,2017-09-06 18:12:00.003699
202.2724609375,64458684123.428566,2017-09-06 18:12:57.603668
202.2724609375,63679053823.99999,2017-09-06 18:13:58.803698
202.2724609375,64771053275.428566,2017-09-06 18:15:00.003728
202.2724609375,65504634587.428566,2017-09-06 18:15:57.603667
202.2724609375,66753217682.28571,2017-09-06 18:16:58.803667
202.2724609375,65775817874.28571,2017-09-06 18:18:00.003687
202.2724609375,67689350875.42857,2017-09-06 18:18:57.603687
202.2724609375,67043700150.85715,2017-09-06 18:19:58.803636
202.2724609375,69062672384.0,2017-09-06 18:21:00.003697
202.2724609375,69063763090.2857,2017-09-06 18:21:57.603616
202.2724609375,69522631533.71428,2017-09-06 18:22:58.803676
202.2724609375,69762332964.57143,2017-09-06 18:24:00.003656
202.2724609375,69681810870.85713,2017-09-06 18:24:57.603605
202.2724609375,67582480969.14285,2017-09-06 18:25:58.803776
202.2724609375,67665367625.14286,2017-09-06 18:27:00.003776
202.2724609375,66562643675.42857,2017-09-06 18:27:57.603785
202.2724609375,64834370413.71429,2017-09-06 18:28:58.803745
202.2724609375,63830360649.14285,2017-09-06 18:30:00.003765
202.2724609375,62809448448.0,2017-09-06 18:30:57.603744
202.2724609375,61787217334.85714,2017-09-06 18:31:58.803744
202.2724609375,63163330560.0,2017-09-06 18:33:00.003815
202.2724609375,63776195145.14285,2017-09-06 18:33:57.603804
202.2724609375,64645337087.99999,2017-09-06 18:34:58.803774
202.2724609375,66561381522.285706,2017-09-06 18:36:00.003754
202.2724609375,65847958966.85713,2017-09-06 18:36:57.603723
202.2724609375,65848233398.85713,2017-09-06 18:37:58.803723
202.2724609375,66993161362.285706,2017-09-06 18:39:00.003823
202.2724609375,66442134674.28572,2017-09-06 18:39:57.603833
202.2724609375,65223454720.0,2017-09-06 18:40:58.803793
202.2724609375,63838878573.71429,2017-09-06 18:42:00.003742
202.2724609375,62626517577.14285,2017-09-06 18:42:57.603691
202.2724609375,62431966354.28571,2017-09-06 18:43:58.803722
202.2724609375,61232242688.0,2017-09-06 18:45:00.003832
202.2724609375,57850796324.57143,2017-09-06 18:45:57.603832
202.2724609375,55419602066.285706,2017-09-06 18:46:58.803761
202.2724609375,55126452516.57142,2017-09-06 18:48:00.003811
202.2724609375,54527069037.71429,2017-09-06 18:48:57.603761
202.2724609375,52873963812.57143,2017-09-06 18:49:58.803771
202.2724609375,50597810175.99999,2017-09-06 18:51:00.003750
202.2724609375,50066340717.71428,2017-09-06 18:51:57.603800
202.2724609375,52471540589.71428,2017-09-06 18:52:58.803750
202.2724609375,53194682368.0,2017-09-06 18:54:00.003760
202.2724609375,51123687424.0,2017-09-06 18:54:57.603809
202.2724609375,49998785974.85714,2017-09-06 18:55:58.803759
202.2724609375,49507371300.57142,2017-09-06 18:57:00.003749
202.2724609375,50167194185.14285,2017-09-06 18:57:57.603738
202.2724609375,49258838893.71429,2017-09-06 18:58:58.803769
202.2724609375,46226788937.14285,2017-09-06 19:00:00.003748
202.2724609375,46290677759.99999,2017-09-06 19:00:57.603738
202.2724609375,44537294847.99999,2017-09-06 19:01:58.803748
202.2724609375,43198287286.85713,2017-09-06 19:03:00.003728
202.2724609375,41811508077.71429,2017-09-06 19:03:57.603727
202.2724609375,41385459711.99999,2017-09-06 19:04:58.803767
202.2724609375,39868035072.0,2017-09-06 19:06:00.003747
202.2724609375,40322836772.57143,2017-09-06 19:06:57.603716
202.2724609375,37587057517.71429,2017-09-06 19:07:58.803706
202.2724609375,38864437833.14286,2017-09-06 19:09:00.003706
202.2724609375,39065966299.428566,2017-09-06 19:09:57.603695
202.2724609375,40553150171.428566,2017-09-06 19:10:58.803705
202.2724609375,40905361700.57143,2017-09-06 19:12:00.003766
202.2724609375,42265731071.99999,2017-09-06 19:12:57.603645
202.2724609375,43431201645.71428,2017-09-06 19:13:58.803675
202.2724609375,44382538020.57143,2017-09-06 19:15:00.003665
202.2724609375,44983229293.71429,2017-09-06 19:15:57.603644
202.2724609375,46285366418.28571,2017-09-06 19:16:58.803634
202.2724609375,45230489600.0,2017-09-06 19:18:00.003684
202.2724609375,45568500882.28571,2017-09-06 19:18:57.603633
202.2724609375,45073859145.14286,2017-09-06 19:19:58.803794
202.2724609375,44212806217.14285,2017-09-06 19:21:00.003824
202.2724609375,44059863917.71428,2017-09-06 19:21:57.603753
202.2724609375,44400214601.142845,2017-09-06 19:22:58.803773
202.2724609375,42467345554.285706,2017-09-06 19:24:00.003823
202.2724609375,42497022244.571434,2017-09-06 19:24:57.603722
202.2724609375,40987104402.28571,2017-09-06 19:25:58.803722
202.2724609375,39670476800.0,2017-09-06 19:27:00.003843
202.2724609375,39059938157.71428,2017-09-06 19:27:57.603691
202.2724609375,38932017737.14286,2017-09-06 19:28:58.803691
202.2724609375,38425705325.71429,2017-09-06 19:30:00.003732
202.2724609375,39123876132.57143,2017-09-06 19:30:57.603741
202.2724609375,38555172278.85714,2017-09-06 19:31:58.803681
202.2724609375,41076170166.85714,2017-09-06 19:33:00.003691
202.2724609375,43672126610.285706,2017-09-06 19:33:57.603660
202.2724609375,44273859437.71429,2017-09-06 19:34:58.803710
202.2724609375,44020297727.99999,2017-09-06 19:36:00.003680
202.2724609375,43668728685.71428,2017-09-06 19:36:57.603770
202.2724609375,43115215725.71428,2017-09-06 19:37:58.803790
202.2724609375,43958762934.85713,2017-09-06 19:39:00.003770
202.2724609375,44905615359.99999,2017-09-06 19:39:57.603759
202.2724609375,46428632795.428566,2017-09-06 19:40:58.803769
202.2724609375,50298846061.71429,2017-09-06 19:42:00.003789
202.2724609375,53914935881.14286,2017-09-06 19:42:57.603698
202.2724609375,56461035812.57143,2017-09-06 19:43:58.803718
202.2724609375,59506231588.57143,2017-09-06 19:45:00.003728
202.2724609375,60783878729.14285,2017-09-06 19:45:57.603738
202.2724609375,59225684845.71429,2017-09-06 19:46:58.803718
202.2724609375,56208829878.85715,2017-09-06 19:48:00.003738
202.2724609375,53952606793.14286,2017-09-06 19:48:57.603717
202.2724609375,51198284361.14285,2017-09-06 19:49:58.803707
202.2724609375,49835123273.14285,2017-09-06 19:51:00.003817
202.2724609375,47143343835.428566,2017-09-06 19:51:57.603706
202.2724609375,45157201042.285706,2017-09-06 19:52:58.803736
202.2724609375,42632182930.28571,2017-09-06 19:54:00.003716
202.2724609375,41569171456.0,2017-09-06 19:54:57.603665
202.2724609375,38780862171.42857,2017-09-06 19:55:58.803705
202.2724609375,38850775040.0,2017-09-06 19:57:00.003695
202.2724609375,36240392777.14285,2017-09-06 19:57:57.603675
202.2724609375,37960870180.57143,2017-09-06 19:58:58.803665
202.2724609375,35862841636.57143,2017-09-06 20:00:00.003655
202.2724609375,39777689892.57143,2017-09-06 20:00:57.603654
202.2724609375,39654102747.42857,2017-09-06 20:01:58.803644
202.2724609375,40632971849.14285,2017-09-06 20:02:16.803637
202.2724609375,41069516507.428566,2017-09-06 20:03:50.403642
202.2724609375,42895782180.57142,2017-09-06 20:04:58.803683
202.2724609375,42716843154.28571,2017-09-06 20:06:00.003623
202.2724609375,46819995940.57143,2017-09-06 20:06:57.603622
202.2724609375,45343684022.85714,2017-09-06 20:07:58.803612
202.2724609375,47639637430.85714,2017-09-06 20:09:00.003612
202.2724609375,48998452077.71429,2017-09-06 20:09:57.603632
202.2724609375,48876580278.85714,2017-09-06 20:10:58.803773
202.2724609375,51382874112.0,2017-09-06 20:12:00.003773
202.2724609375,52839394157.71428,2017-09-06 20:12:57.603802
202.2724609375,55628571794.28572,2017-09-06 20:13:58.803752
202.2724609375,57956814848.0,2017-09-06 20:15:00.003792
202.2724609375,57800749641.14285,2017-09-06 20:15:57.603741
202.2724609375,58111256868.57143,2017-09-06 20:16:58.803741
202.2724609375,61332158171.428566,2017-09-06 20:18:00.003801
202.2724609375,59469582921.14285,2017-09-06 20:18:57.603730
202.2724609375,56516147492.57143,2017-09-06 20:19:58.803720
202.2724609375,52721479679.99999,2017-09-06 20:21:00.003730
202.2724609375,50770659620.57142,2017-09-06 20:21:57.603710
202.2724609375,50767690020.57143,2017-09-06 20:22:58.803699
202.2724609375,49567520475.428566,2017-09-06 20:24:00.003740
202.2724609375,45676089344.0,2017-09-06 20:24:57.603689
202.2724609375,44335147300.57143,2017-09-06 20:25:58.803699
202.2724609375,43977024658.28571,2017-09-06 20:27:00.003699
202.2724609375,46033419117.71428,2017-09-06 20:27:57.603738
202.2724609375,49220328301.71428,2017-09-06 20:28:58.803839
202.2724609375,53203994331.428566,2017-09-06 20:30:00.003879
202.2724609375,57488227181.71428,2017-09-06 20:30:57.603838
202.2724609375,60127787885.71428,2017-09-06 20:31:58.803818
202.2724609375,63549954340.57143,2017-09-06 20:33:00.003808
202.2724609375,66788799634.285706,2017-09-06 20:33:57.603807
202.2724609375,68694723437.71429,2017-09-06 20:34:58.803797
202.2724609375,67558882157.71429,2017-09-06 20:36:00.003838
202.2724609375,62152568246.85714,2017-09-06 20:36:57.603767
202.2724609375,58022409947.42857,2017-09-06 20:37:58.803777
202.2724609375,56631262061.71429,2017-09-06 20:39:00.003817
202.2724609375,53935178898.28572,2017-09-06 20:39:57.603756
202.2724609375,51563781558.85714,2017-09-06 20:40:58.803756
202.2724609375,45926753426.285706,2017-09-06 20:42:00.003776
202.2724609375,43031175167.99999,2017-09-06 20:42:57.603745
202.2724609375,44958704786.285706,2017-09-06 20:43:58.803735
202.2724609375,45425801508.57143,2017-09-06 20:45:00.003795
202.2724609375,44986307730.28571,2017-09-06 20:45:57.603714
202.2724609375,43929736338.28571,2017-09-06 20:46:58.803785
202.2724609375,43324760063.99999,2017-09-06 20:48:00.003724
202.2724609375,43964163218.28571,2017-09-06 20:48:57.603714
202.2724609375,43974631424.0,2017-09-06 20:49:58.803693
202.2724609375,41695129014.85713,2017-09-06 20:51:00.003724
202.2724609375,40524846811.428566,2017-09-06 20:51:57.603713
202.2724609375,37176124269.71428,2017-09-06 20:52:58.803683
202.2724609375,37786217618.28571,2017-09-06 20:54:00.003723
202.2724609375,36545034532.57143,2017-09-06 20:54:57.603722
202.2724609375,36502289846.85714,2017-09-06 20:55:58.803662
202.2724609375,35259406628.57143,2017-09-06 20:57:00.003752
202.2724609375,34675513051.42857,2017-09-06 20:57:57.603661
202.2724609375,34149209234.285713,2017-09-06 20:58:58.803641
202.2724609375,35353155584.0,2017-09-06 21:00:00.003722
202.2724609375,34263096173.714283,2017-09-06 21:00:57.603630
202.2724609375,35383298048.0,2017-09-06 21:01:58.803691
202.2724609375,36882027373.71429,2017-09-06 21:03:00.003661
202.2724609375,37866959140.57143,2017-09-06 21:03:57.603670
202.2724609375,39218361782.85714,2017-09-06 21:04:58.803710
202.2724609375,40634434998.85714,2017-09-06 21:06:00.003801
202.2724609375,44247566921.14285,2017-09-06 21:06:57.603730
202.2724609375,46042664959.99999,2017-09-06 21:07:58.803730
202.2724609375,45606305206.85714,2017-09-06 21:09:00.003750
202.2724609375,45234366171.428566,2017-09-06 21:09:57.603719
202.2724609375,45709089060.57143,2017-09-06 21:10:58.803729
202.2724609375,45177633645.71429,2017-09-06 21:12:00.003749
202.2724609375,43272340626.28571,2017-09-06 21:12:57.603738
202.2724609375,41300648521.14285,2017-09-06 21:13:58.803738
202.2724609375,39719328036.57143,2017-09-06 21:15:00.003799
202.2724609375,39549933860.57143,2017-09-06 21:15:57.603738
202.2724609375,37205509558.85714,2017-09-06 21:16:58.803788
202.2724609375,34394525403.428566,2017-09-06 21:18:00.003798
202.2724609375,32061204187.42857,2017-09-06 21:18:57.603717
202.2724609375,31269247268.571426,2017-09-06 21:19:58.803727
202.2724609375,30274086619.42857,2017-09-06 21:21:00.003797
202.2724609375,31531632347.42857,2017-09-06 21:21:57.603706
202.2724609375,34663981641.14285,2017-09-06 21:22:58.803797
202.2724609375,37513866386.28571,2017-09-06 21:24:00.003887
202.2724609375,38843866258.285706,2017-09-06 21:24:57.603786
202.2724609375,41436295168.0,2017-09-06 21:25:58.803786
202.2724609375,43494571446.85715,2017-09-06 21:27:00.003856
202.2724609375,43476772571.42857,2017-09-06 21:27:57.603745
202.2724609375,42763121225.14285,2017-09-06 21:28:58.803765
202.2724609375,40549033106.285706,2017-09-06 21:30:00.003846
202.2724609375,38267759177.14285,2017-09-06 21:30:57.603785
202.2724609375,38002887241.14285,2017-09-06 21:31:58.803765
202.2724609375,37615409152.0,2017-09-06 21:33:00.003845
202.2724609375,37025015808.0,2017-09-06 21:33:57.603754
202.2724609375,36009706642.28571,2017-09-06 21:34:58.803754
202.2724609375,35119481124.57143,2017-09-06 21:36:00.003814
202.2724609375,33105583250.28571,2017-09-06 21:36:57.603733
202.2724609375,32573103835.428566,2017-09-06 21:37:58.803723
202.2724609375,31966950546.285706,2017-09-06 21:39:00.003813
202.2724609375,30568350281.142857,2017-09-06 21:39:57.603742
202.2724609375,28112858550.85714,2017-09-06 21:40:58.803783
202.2724609375,28149269357.714283,2017-09-06 21:42:00.003732
202.2724609375,27959977106.285713,2017-09-06 21:42:57.603712
202.2724609375,28625958911.999996,2017-09-06 21:43:58.803701
202.2724609375,28612647497.142853,2017-09-06 21:45:00.003712
202.2724609375,27468385718.85714,2017-09-06 21:45:57.603721
202.2724609375,27477800374.857143,2017-09-06 21:46:58.803721
202.2724609375,28759206473.142853,2017-09-06 21:48:00.003731
202.2724609375,27530622976.0,2017-09-06 21:48:57.603700
202.2724609375,26956498944.0,2017-09-06 21:49:58.803660
202.2724609375,25305933238.857143,2017-09-06 21:51:00.003740
202.2724609375,29582652562.285713,2017-09-06 21:51:57.603689
202.2724609375,37206402194.28571,2017-09-06 21:52:58.803720
202.2724609375,43219862381.71428,2017-09-06 21:54:00.003770
202.2724609375,49651048155.42857,2017-09-06 21:54:57.603669
202.2724609375,53711640576.0,2017-09-06 21:55:58.803649
202.2724609375,57322441874.285706,2017-09-06 21:57:00.003940
202.2724609375,61547338605.71427,2017-09-06 21:57:57.603809
202.2724609375,60689556626.28571,2017-09-06 21:58:58.803789
202.2724609375,59446247423.99999,2017-09-06 22:00:00.003909
202.2724609375,57778883437.71429,2017-09-06 22:00:57.603788
202.2724609375,54270944402.28571,2017-09-06 22:01:58.803848
202.2724609375,55176297325.71429,2017-09-06 22:03:00.003768
202.2724609375,55688913481.14285,2017-09-06 22:03:57.603888
202.2724609375,54971716754.28571,2017-09-06 22:04:58.803767
202.2724609375,54625405805.71429,2017-09-06 22:06:00.003797
202.2724609375,51807969280.0,2017-09-06 22:06:57.603807
202.2724609375,49114408667.428566,2017-09-06 22:07:58.803807
202.2724609375,47898940562.28571,2017-09-06 22:09:00.003847
202.2724609375,47367586962.28571,2017-09-06 22:09:57.603756
202.2724609375,46330603227.428566,2017-09-06 22:10:58.803726
202.2724609375,45575914642.28571,2017-09-06 22:12:00.003766
202.2724609375,45467726409.14285,2017-09-06 22:12:57.603745
202.2724609375,45738919058.28571,2017-09-06 22:13:58.803715
202.2724609375,47250796544.0,2017-09-06 22:15:00.003856
202.2724609375,48132513792.0,2017-09-06 22:15:57.603775
202.2724609375,47414146194.28571,2017-09-06 22:16:58.803815
202.2724609375,47642987958.85714,2017-09-06 22:18:00.003785
202.2724609375,50271219126.85714,2017-09-06 22:18:57.603744
202.2724609375,52729597951.99999,2017-09-06 22:19:58.803754
202.2724609375,57688486473.14285,2017-09-06 22:21:00.003844
202.2724609375,61620589714.28571,2017-09-06 22:21:57.603763
202.2724609375,64404057526.85715,2017-09-06 22:22:58.803793
202.2724609375,67499870500.57143,2017-09-06 22:24:00.003793
202.2724609375,66594787327.99999,2017-09-06 22:24:57.603722
202.2724609375,66416727771.42857,2017-09-06 22:25:58.803712
202.2724609375,65151172608.0,2017-09-06 22:27:00.003823
202.2724609375,62306061165.71428,2017-09-06 22:27:57.603772
202.2724609375,58356298898.285706,2017-09-06 22:28:58.803792
202.2724609375,54452112237.71428,2017-09-06 22:30:00.003822
202.2724609375,50263319698.285706,2017-09-06 22:30:57.603701
202.2724609375,49467166720.0,2017-09-06 22:31:58.803681
202.2724609375,46219443638.85714,2017-09-06 22:33:00.003731
202.2724609375,41247880045.71429,2017-09-06 22:33:57.603660
202.2724609375,35562191140.57143,2017-09-06 22:34:58.803750
202.2724609375,36203824274.285706,2017-09-06 22:36:00.003771
202.2724609375,39904969874.28571,2017-09-06 22:36:57.603699
202.2724609375,41752876178.28571,2017-09-06 22:37:58.803699
202.2724609375,42686131638.85714,2017-09-06 22:39:00.003840
202.2724609375,42957098422.85714,2017-09-06 22:39:57.603669
