Alt,Ne,Time
101.55322265625,75489116160.0,2017-09-06 10:15:00.003795
101.55322265625,75673741604.57143,2017-09-06 10:15:57.603795
101.55322265625,73761194569.14285,2017-09-06 10:16:58.803765
101.55322265625,72786416786.2857,2017-09-06 10:18:00.003785
101.55322265625,74174613211.42857,2017-09-06 10:18:57.603754
101.55322265625,75326945572.57144,2017-09-06 10:19:58.803764
101.55322265625,74606057764.57143,2017-09-06 10:21:00.003764
101.55322265625,74554725522.2857,2017-09-06 10:21:57.603753
101.55322265625,74973248950.85715,2017-09-06 10:22:58.803733
101.55322265625,76674242267.42857,2017-09-06 10:24:00.003743
101.55322265625,76062497060.57143,2017-09-06 10:24:57.603722
101.55322265625,76724416512.0,2017-09-06 10:25:58.803722
101.55322265625,75883184713.14285,2017-09-06 10:27:00.003712
101.55322265625,78066415908.57143,2017-09-06 10:28:58.803691
101.55322265625,78265400758.85713,2017-09-06 10:30:00.003762
101.55322265625,78488692443.42857,2017-09-06 10:31:58.803791
101.55322265625,78080045056.0,2017-09-06 10:33:00.003832
101.55322265625,79797395456.0,2017-09-06 10:33:57.603771
101.55322265625,77890373924.57143,2017-09-06 10:34:58.803791
101.55322265625,78541131190.85715,2017-09-06 10:36:57.603810
101.55322265625,77501127533.7143,2017-09-06 10:37:58.803770
101.55322265625,77753160265.14285,2017-09-06 10:39:57.603769
101.55322265625,74057949769.14287,2017-09-06 10:40:58.803779
101.55322265625,74664985161.14285,2017-09-06 10:42:00.003769
101.55322265625,74463305142.85713,2017-09-06 10:42:57.603728
101.55322265625,75182999259.42856,2017-09-06 10:43:58.803738
101.55322265625,75492564406.85713,2017-09-06 10:45:00.003789
101.55322265625,75081900617.14285,2017-09-06 10:45:57.603728
101.55322265625,73146955483.42856,2017-09-06 10:46:58.803708
101.55322265625,76557052781.71428,2017-09-06 10:48:00.003848
101.55322265625,75293977453.71428,2017-09-06 10:48:57.603818
101.55322265625,75502419382.85713,2017-09-06 10:49:58.803747
101.55322265625,74949754294.85713,2017-09-06 10:51:00.003757
101.55322265625,74610291858.2857,2017-09-06 10:51:57.603706
101.55322265625,73579229184.0,2017-09-06 10:52:58.803706
101.55322265625,74935361536.0,2017-09-06 10:54:00.003706
101.55322265625,75113150171.42856,2017-09-06 10:55:58.803746
101.55322265625,76347370934.85715,2017-09-06 10:57:00.003685
101.55322265625,76169331858.2857,2017-09-06 10:57:57.603675
101.55322265625,76471682194.2857,2017-09-06 10:58:58.803665
101.55322265625,76242927616.0,2017-09-06 11:00:00.003805
101.55322265625,76864348160.0,2017-09-06 11:00:57.603664
101.55322265625,76728422985.14285,2017-09-06 11:01:58.803674
101.55322265625,76708329179.42857,2017-09-06 11:03:00.003684
101.55322265625,76384286427.42856,2017-09-06 11:03:57.603673
101.55322265625,74971969243.42856,2017-09-06 11:04:58.803663
101.55322265625,74552445220.57143,2017-09-06 11:06:00.003663
101.55322265625,74437221229.71428,2017-09-06 11:06:57.603773
101.55322265625,73674506240.0,2017-09-06 11:07:58.803783
101.55322265625,74243630226.28572,2017-09-06 11:09:00.003803
101.55322265625,74269050002.28572,2017-09-06 11:09:57.603783
101.55322265625,73688487643.42856,2017-09-06 11:10:58.803762
101.55322265625,75623716571.42856,2017-09-06 11:12:00.003793
101.55322265625,75419429156.57143,2017-09-06 11:12:57.603762
101.55322265625,75760063049.14285,2017-09-06 11:13:58.803772
101.55322265625,76568671963.42857,2017-09-06 11:15:00.003802
101.55322265625,76689354166.85715,2017-09-06 11:15:57.603751
101.55322265625,77369112283.42856,2017-09-06 11:16:58.803741
